"","Var.1","Date","Town","State.Province","Latitude","Longitude","Number","Image"
"38544",3180,"04/23/20","Gainesville","VA",38.8,-77.6,1,NA
"38545",3181,"04/23/20","Milford","DE",38.9,-75.4,1,NA
"38546",3182,"04/23/20","Richmond","VA",37.5,-77.4,1,NA
"38547",3183,"04/23/20","Olpe","KS",38.2,-96.3,1,NA
"38548",3184,"04/23/20","Saint Joseph","MO",39.8,-94.8,1,NA
"38549",3185,"04/23/20","Nottingham","MD",39.4,-76.5,1,NA
"38550",3186,"04/23/20","Belle Center","OH",40.5,-83.8,1,NA
"38551",3187,"04/23/20","Bayville","NJ",39.9,-74.2,1,NA
"38552",3188,"04/23/20","Chillicothe","MO",39.8,-93.6,1,NA
"38553",3189,"04/23/20","Lakeville","IN",41.5,-86.3,1,NA
"38554",3190,"04/23/20","Hillsborough","NJ",40.5,-74.6,1,NA
"38555",3191,"04/23/20","Saint Louis","MO",38.5,-90.3,1,NA
"38556",3192,"04/23/20","Topeka","KS",39,-95.8,1,NA
"38557",3193,"04/23/20","Des Moines","IA",41.6,-93.6,2,NA
"38558",3194,"04/23/20","Hartford","KY",37.5,-87,1,NA
"38559",3195,"04/23/20","Fairfield","PA",39.8,-77.4,1,NA
"38560",3196,"04/23/20","Columbia","NJ",41,-75.1,1,NA
"38561",3197,"04/23/20","Wilmington","DE",39.7,-75.6,1,NA
"38562",3198,"04/23/20","Lewisberry","PA",40.1,-76.9,1,NA
"38563",3199,"04/23/20","Lawrence","KS",39.1,-95.3,1,NA
"38564",3200,"04/23/20","Heavener","OK",34.9,-94.5,1,NA
"38565",3201,"04/23/20","Vincentown","NJ",39.8,-74.7,1,NA
"38566",3202,"04/23/20","Johns Island","SC",32.7,-80.1,1,NA
"38567",3203,"04/23/20","La Cygne","KS",38.3,-94.9,1,NA
"38568",3204,"04/23/20","Towanda","KS",37.8,-97,1,NA
"38569",3205,"04/23/20","Tulsa","OK",36.1,-95.9,1,NA
"38570",3206,"04/23/20","Joplin","MO",37,-94.5,1,NA
"38571",3207,"04/23/20","Bethany","CT",41.4,-73,1,NA
"38572",3208,"04/23/20","Holly Springs","NC",35.7,-78.8,1,NA
"38573",3209,"04/23/20","Holts Summit","MO",38.6,-92.1,2,NA
"38574",3210,"04/23/20","West Portsmouth","OH",38.7,-83,1,NA
"38575",3211,"04/23/20","Travelers Rest","SC",35,-82.4,2,NA
"38576",3212,"04/23/20","Hesston","KS",38.1,-97.4,2,NA
"38577",3213,"04/23/20","Houston","TX",30,-95.2,2,NA
"38578",3214,"04/22/20","Atco","NJ",39.8,-74.9,1,NA
"38579",3215,"04/22/20","Fleetwood","PA",40.4,-75.8,1,NA
"38580",3216,"04/22/20","Pocomoke City","MD",38.1,-75.6,2,NA
"38581",3217,"04/22/20","Cincinnati","OH",39.2,-84.4,1,NA
"38582",3218,"04/22/20","Hawesville","KY",37.9,-86.8,1,NA
"38583",3219,"04/22/20","Charleston","WV",38.4,-81.7,1,NA
"38584",3220,"04/22/20","Springfield","IL",39.8,-89.7,1,NA
"38585",3221,"04/22/20","Bremen","KY",37.4,-87.2,1,NA
"38586",3222,"04/22/20","Roosevelt","NJ",40.2,-74.5,1,NA
"38587",3223,"04/22/20","Kansas City","MO",39.1,-94.6,1,NA
"38588",3224,"04/22/20","Exeter","RI",41.5,-71.5,1,NA
"38589",3225,"04/22/20","Peoria Heights","IL",40.7,-89.6,1,NA
"38590",3226,"04/22/20","Lewes","DE",38.7,-75.2,1,NA
"38591",3227,"04/22/20","Drury","MO",37,-92.3,1,NA
"38592",3228,"04/22/20","Nashville","NC",36,-78.1,2,NA
"38593",3229,"04/22/20","Mounds","OK",35.9,-96,2,NA
"38594",3230,"04/22/20","Ballwin","MO",38.6,-90.6,1,NA
"38595",3231,"04/22/20","Howard","KS",37.5,-96.3,2,NA
"38596",3232,"04/22/20","Oklahoma City","OK",35.4,-97.3,1,NA
"38597",3233,"04/22/20","Florissant","MO",38.9,-90.3,1,NA
"38598",3234,"04/22/20","Mayfield","KY",36.7,-88.6,1,NA
"38599",3235,"04/22/20","Long Bottom","OH",39.1,-81.9,1,NA
"38600",3236,"04/22/20","Taylorsville","KY",38,-85.3,1,NA
"38601",3237,"04/22/20","Spruce Pine","AL",34.4,-87.7,2,NA
"38602",3238,"04/22/20","Broken Arrow","OK",36,-95.8,1,NA
"38603",3239,"04/22/20","Shenandoah","VA",38.5,-78.6,1,NA
"38604",3240,"04/22/20","Travelers Rest","SC",35,-82.4,2,NA
"38605",3241,"04/22/20","Colchester","IL",40.5,-90.7,1,NA
"38606",3242,"04/22/20","La Grange","KY",38.4,-85.4,1,NA
"38607",3243,"04/22/20","Lexington","OK",35.1,-97.2,1,NA
"38608",3244,"04/22/20","Evansville","IN",38,-87.6,1,NA
"38609",3245,"04/22/20","Woodbridge","VA",38.6,-77.3,1,NA
"38610",3246,"04/22/20","Harwood","MD",38.9,-76.6,1,NA
"38611",3247,"04/22/20","Hayes","VA",37.3,-76.5,2,NA
"38612",3248,"04/22/20","Blue Ridge","GA",34.9,-84.3,1,NA
"38613",3249,"04/22/20","Washington","MO",38.5,-91,2,NA
"38614",3250,"04/22/20","Glenwood","IA",41,-95.7,1,NA
"38615",3251,"04/22/20","Lexington","VA",37.8,-79.5,2,NA
"38616",3252,"04/22/20","Henrico","VA",37.5,-77.3,1,NA
"38617",3253,"04/22/20","Shenandoah","VA",38.5,-78.6,1,NA
"38618",3254,"04/22/20","Graniteville","SC",33.5,-81.8,1,NA
"38619",3255,"04/22/20","Mount Vernon","IN",37.9,-88,1,NA
"38620",3256,"04/22/20","Madison","IN",38.7,-85.5,1,NA
"38621",3257,"04/22/20","Newport News","VA",37.1,-76.5,1,NA
"38622",3258,"04/22/20","Bridgman","MI",41.9,-86.6,1,NA
"38623",3259,"04/22/20","Newport News","VA",37.1,-76.5,1,NA
"38624",3260,"04/22/20","Kearney","MO",39.4,-94.4,1,NA
"38625",3261,"04/22/20","Cary","NC",35.8,-78.8,2,NA
"38626",3262,"04/22/20","Fort Madison","IA",40.6,-91.3,1,NA
"38627",3263,"04/22/20","Knoxville","AR",35.4,-93.3,2,NA
"38628",3264,"04/22/20","Simpsonville","SC",34.7,-82.3,1,NA
"38629",3265,"04/22/20","Dyke","VA",38.3,-78.5,1,NA
"38630",3266,"04/22/20","Shelby","NC",35.3,-81.4,1,NA
"38631",3267,"04/22/20","Tillman","IL",38.5,-90.2,1,NA
"38632",3268,"04/21/20","Frankfort","KY",38.1,-84.9,1,NA
"38633",3269,"04/21/20","Olathe","KS",38.9,-94.9,1,NA
"38634",3270,"04/21/20","Pincher Creek No 9","AB",49.5,-114.3,1,NA
"38635",3271,"04/21/20","Dunkirk","MD",38.8,-76.6,1,NA
"38636",3272,"04/21/20","Williamstown","NJ",39.6,-75,1,NA
"38637",3273,"04/21/20","Fuquay Varina","NC",35.6,-78.8,1,NA
"38638",3274,"04/21/20","Marshall","MO",39.1,-93.2,1,NA
"38639",3275,"04/21/20","Miami","OK",36.9,-94.9,1,NA
"38640",3276,"04/21/20","Simpsonville","KY",38.3,-85.3,1,NA
"38641",3277,"04/21/20","Broken Arrow","OK",36,-95.8,1,NA
"38642",3278,"04/21/20","Atco","NJ",39.8,-74.9,1,NA
"38643",3279,"04/21/20","Junction City","KS",39,-96.8,1,NA
"38644",3280,"04/21/20","Ottumwa","IA",41,-92.4,1,NA
"38645",3281,"04/21/20","Selbyville","DE",38.5,-75.1,1,NA
"38646",3282,"04/21/20","Williamstown","WV",39.4,-81.4,1,NA
"38647",3283,"04/21/20","Vevay","IN",38.7,-85.2,3,NA
"38648",3284,"04/21/20","Guilford","CT",41.3,-72.7,1,NA
"38649",3285,"04/21/20","Kansas City","MO",39.2,-94.5,1,NA
"38650",3286,"04/21/20","Tazewell","VA",37.1,-81.5,1,NA
"38651",3287,"04/21/20","Atco","NJ",39.8,-74.9,1,NA
"38652",3288,"04/21/20","Milford","DE",38.9,-75.4,1,NA
"38653",3289,"04/21/20","Lenexa","KS",39,-94.7,1,NA
"38654",3290,"04/21/20","Bloomington","IN",39.2,-86.5,1,NA
"38655",3291,"04/21/20","Harrodsburg","KY",37.8,-84.8,1,NA
"38656",3292,"04/21/20","Hedgesville","WV",39.4,-78.2,1,NA
"38657",3293,"04/21/20","Zebulon","NC",35.8,-78.4,1,NA
"38658",3294,"04/21/20","Springfield","MO",37.2,-93.2,1,NA
"38659",3295,"04/21/20","Lady Lake","FL",28.9,-81.9,1,NA
"38660",3296,"04/21/20","Saint Joseph","MO",39.7,-94.7,1,NA
"38661",3297,"04/21/20","North Stonington","CT",41.4,-71.9,1,NA
"38662",3298,"04/21/20","Wilmington","DE",39.8,-75.6,1,NA
"38663",3299,"04/21/20","Willow Hill","PA",40.1,-77.8,1,NA
"38664",3300,"04/21/20","Cabin John","MD",39,-77.2,1,NA
"38665",3301,"04/21/20","Evansville","IN",38.1,-87.6,1,NA
"38666",3302,"04/21/20","Hopkinsville","KY",36.8,-87.5,1,NA
"38667",3303,"04/21/20","Tuckerton","NJ",39.6,-74.4,1,NA
"38668",3304,"04/21/20","Katy","TX",29.8,-95.8,2,NA
"38669",3305,"04/21/20","Morehead","KY",38.1,-83.3,1,NA
"38670",3306,"04/21/20","Midlothian","VA",37.4,-77.6,1,NA
"38671",3307,"04/21/20","Atco","NJ",39.8,-74.9,1,NA
"38672",3308,"04/21/20","Republic","MO",37.1,-93.5,1,NA
"38673",3309,"04/21/20","Port Clinton","OH",41.6,-82.9,1,NA
"38674",3310,"04/21/20","Lees Summit","MO",38.9,-94.3,1,NA
"38675",3311,"04/21/20","Sparta","IL",38.1,-89.7,1,NA
"38676",3312,"04/21/20","Wheatfield Twp","PA",40.4,-77,1,NA
"38677",3313,"04/21/20","Spring","TX",30.1,-95.4,1,NA
"38678",3314,"04/21/20","West Milford","NJ",41.1,-74.4,1,NA
"38679",3315,"04/21/20","Lenoir City","TN",35.9,-84.2,1,NA
"38680",3316,"04/21/20","Florissant","MO",38.9,-90.3,1,NA
"38681",3317,"04/21/20","Oakton","VA",38.9,-77.3,1,NA
"38682",3318,"04/21/20","Lawrenceville","IL",38.7,-87.7,1,NA
"38683",3319,"04/21/20","Peabody","KS",38.1,-97.1,1,NA
"38684",3320,"04/21/20","Staunton","VA",38.2,-79.1,1,NA
"38685",3321,"04/21/20","Hendersonville","NC",35.3,-82.5,1,NA
"38686",3322,"04/21/20","Cleveland","MO",38.7,-94.6,1,NA
"38687",3323,"04/21/20","Chatsworth","NJ",39.8,-74.5,2,NA
"38688",3324,"04/21/20","Hurricane","WV",38.4,-82,1,NA
"38689",3325,"04/21/20","Lexington","VA",37.8,-79.4,1,NA
"38690",3326,"04/21/20","Milltown","IN",38.3,-86.3,1,NA
"38691",3327,"04/21/20","Chloe","WV",38.7,-81.1,1,NA
"38692",3328,"04/21/20","Ozark","MO",37,-93.2,1,NA
"38693",3329,"04/21/20","Katy","TX",29.8,-95.8,1,NA
"38694",3330,"04/21/20","Alva","OK",36.8,-98.7,1,NA
"38695",3331,"04/21/20","Logan","OH",39.5,-82.4,1,NA
"38696",3332,"04/21/20","Marshall","NC",35.9,-82.6,1,NA
"38697",3333,"04/21/20","Jackson","NJ",40.1,-74.4,1,NA
"38698",3334,"04/21/20","New Douglas","IL",38.9,-89.6,1,NA
"38699",3335,"04/21/20","Lawrence","KS",38.9,-95.2,1,NA
"38700",3336,"04/21/20","Hillsborough","NC",36.1,-79,1,NA
"38701",3337,"04/21/20","Dagsboro","DE",38.6,-75.1,3,NA
"38702",3338,"04/20/20","Beattyville","KY",37.7,-83.8,1,NA
"38703",3339,"04/20/20","Clifton","VA",38.8,-77.4,1,NA
"38704",3340,"04/20/20","Katy","TX",29.7,-95.8,1,NA
"38705",3341,"04/20/20","Loudon","TN",35.7,-84.3,1,NA
"38706",3342,"04/20/20","Pacific","MO",38.4,-90.7,1,NA
"38707",3343,"04/20/20","Lawrenceburg","KY",38,-84.9,1,NA
"38708",3344,"04/20/20","Laurel","DE",38.6,-75.5,1,NA
"38709",3345,"04/20/20","Seymour","MO",37.1,-92.8,1,NA
"38710",3346,"04/20/20","Dover","DE",39.2,-75.5,1,NA
"38711",3347,"04/20/20","Bixby","OK",35.9,-95.9,1,NA
"38712",3348,"04/20/20","Lucasville","OH",38.9,-83,1,NA
"38713",3349,"04/20/20","West Pennsboro Twp","PA",40.2,-77.4,1,NA
"38714",3350,"04/20/20","Cleveland","MO",38.7,-94.6,1,NA
"38715",3351,"04/20/20","Wading River","NY",41,-72.8,1,NA
"38716",3352,"04/20/20","Salem","WV",39.2,-80.5,1,NA
"38717",3353,"04/20/20","Unionville","IN",39.3,-86.4,1,NA
"38718",3354,"04/20/20","Tecumseh","OK",35.3,-96.9,1,NA
"38719",3355,"04/20/20","Marion","IL",37.6,-89,1,NA
"38720",3356,"04/20/20","Morehead","KY",38.2,-83.5,1,NA
"38721",3357,"04/20/20","Manchester Township","NJ",40,-74.3,1,NA
"38722",3358,"04/20/20","Bethany","IL",39.6,-88.7,1,NA
"38723",3359,"04/20/20","Bowling Green","KY",37.1,-86.6,5,NA
"38724",3360,"04/20/20","Athens","OH",39.3,-82.2,1,NA
"38725",3361,"04/20/20","Caldwell","OH",39.7,-81.4,1,NA
"38726",3362,"04/20/20","Sand Springs","OK",36.1,-96.3,1,NA
"38727",3363,"04/20/20","Okmulgee","OK",35.7,-95.8,1,NA
"38728",3364,"04/20/20","Saint Joseph","MI",42.1,-86.5,1,NA
"38729",3365,"04/20/20","Clementon","NJ",39.8,-75,1,NA
"38730",3366,"04/20/20","Katy","TX",29.8,-95.8,2,NA
"38731",3367,"04/20/20","Garden City","MO",38.6,-94.2,1,NA
"38732",3368,"04/20/20","Murphy","NC",35.1,-84,1,NA
"38733",3369,"04/20/20","Lebanon Junction","KY",37.8,-85.7,1,NA
"38734",3370,"04/20/20","Winfield","KS",37.3,-97,1,NA
"38735",3371,"04/20/20","Houston","TX",29.6,-95.5,2,NA
"38736",3372,"04/20/20","Mammoth Spring","AR",36.5,-91.5,1,NA
"38737",3373,"04/20/20","Woodbine","MD",39.3,-77.1,1,NA
"38738",3374,"04/20/20","Hillsboro","MO",38.2,-90.6,1,NA
"38739",3375,"04/20/20","Columbia","MO",39,-92.3,1,NA
"38740",3376,"04/20/20","Tulsa","OK",36,-95.9,1,NA
"38741",3377,"04/20/20","Perkins","OK",36,-97,1,NA
"38742",3378,"04/20/20","Ash Grove","MO",37.3,-93.6,2,NA
"38743",3379,"04/20/20","Phoenix","MD",39.5,-76.6,1,NA
"38744",3380,"04/20/20","Okarche","OK",35.6,-98,2,NA
"38745",3381,"04/20/20","Simpsonville","SC",34.8,-82.2,1,NA
"38746",3382,"04/20/20","Belle Haven","VA",37.6,-75.9,4,NA
"38747",3383,"04/20/20","Fredericksburg","VA",38.3,-77.6,1,NA
"38748",3384,"04/20/20","Fairfax","VA",38.8,-77.3,1,NA
"38749",3385,"04/19/20","Kellyville","OK",35.9,-96.2,3,NA
"38750",3386,"04/19/20","Golconda","IL",37.5,-88.7,1,NA
"38751",3387,"04/19/20","Jefferson","NC",36.4,-81.4,1,NA
"38752",3388,"04/19/20","Zionsville","IN",40,-86.3,1,NA
"38753",3389,"04/19/20","Renick","WV",38,-80.4,2,NA
"38754",3390,"04/19/20","Murphy","NC",35.1,-84.1,1,NA
"38755",3391,"04/19/20","Blountville","TN",36.5,-82.3,1,NA
"38756",3392,"04/19/20","Inman","SC",35,-82.1,1,NA
"38757",3393,"04/19/20","Lexington","KY",38.1,-84.5,1,NA
"38758",3394,"04/19/20","Lexington","KY",38,-84.5,1,NA
"38759",3395,"04/19/20","Newport News","VA",37.1,-76.6,1,NA
"38760",3396,"04/19/20","Saint Joseph","MO",39.8,-94.8,1,NA
"38761",3397,"04/19/20","Paducah","KY",37.1,-88.7,1,NA
"38762",3398,"04/19/20","Crittenden","KY",38.7,-84.6,1,NA
"38763",3399,"04/19/20","Nokesville","VA",38.7,-77.5,1,NA
"38764",3400,"04/19/20","Rockfield","KY",36.9,-86.6,1,NA
"38765",3401,"04/19/20","Snow Hill","MD",38.2,-75.4,1,NA
"38766",3402,"04/19/20","Durham","NC",35.9,-78.9,1,NA
"38767",3403,"04/19/20","Ghent","WV",37.6,-81.1,1,NA
"38768",3404,"04/19/20","Bristol","VA",36.6,-82.1,1,NA
"38769",3405,"04/19/20","Seymour","IN",39,-85.9,1,NA
"38770",3406,"04/19/20","Kansas City","MO",39,-94.5,1,NA
"38771",3407,"04/19/20","Gambrills","MD",39.1,-76.7,1,NA
"38772",3408,"04/19/20","Newport","NC",34.7,-77,3,NA
"38773",3409,"04/19/20","Circleville","KS",39.5,-95.9,1,NA
"38774",3410,"04/19/20","Evansville","IN",38,-87.6,1,NA
"38775",3411,"04/19/20","Tabernacle","NJ",39.8,-74.7,1,NA
"38776",3412,"04/19/20","Hanover","PA",39.8,-77,1,NA
"38777",3413,"04/19/20","Tuckerton","NJ",39.6,-74.5,1,NA
"38778",3414,"04/19/20","Mexico","MO",39.2,-91.9,1,NA
"38779",3415,"04/19/20","Basehor","KS",39.1,-94.9,1,NA
"38780",3416,"04/19/20","Eureka","MO",38.5,-90.6,1,NA
"38781",3417,"04/19/20","Jefferson City","MO",38.6,-92.2,1,NA
"38782",3418,"04/19/20","Carbondale","IL",37.7,-89.2,1,NA
"38783",3419,"04/19/20","Sicklerville","NJ",39.7,-75,1,NA
"38784",3420,"04/19/20","Lusby","MD",38.4,-76.5,1,NA
"38785",3421,"04/19/20","Lees Summit","MO",38.9,-94.4,1,NA
"38786",3422,"04/19/20","Lees Summit","MO",38.9,-94.4,1,NA
"38787",3423,"04/19/20","Beattyville","KY",37.6,-83.7,1,NA
"38788",3424,"04/19/20","Mays Landing","NJ",39.5,-74.8,2,NA
"38789",3425,"04/19/20","Chesapeake","VA",36.7,-76.2,3,NA
"38790",3426,"04/19/20","Clearwater Beach","FL",28,-82.8,2,NA
"38791",3427,"04/19/20","Minford","OH",38.9,-82.9,1,NA
"38792",3428,"04/19/20","Lancaster","PA",40.1,-76.4,1,NA
"38793",3429,"04/19/20","Goode","VA",37.4,-79.4,1,NA
"38794",3430,"04/19/20","Joplin","MO",37,-94.5,1,NA
"38795",3431,"04/19/20","South Hill","VA",36.7,-78.2,1,NA
"38796",3432,"04/19/20","Caldwell","WV",37.8,-80.4,1,NA
"38797",3433,"04/19/20","Crownsville","MD",39.1,-76.6,1,NA
"38798",3434,"04/19/20","Salisbury","NC",35.7,-80.5,1,NA
"38799",3435,"04/19/20","Columbia","MO",39,-92.3,1,NA
"38800",3436,"04/19/20","Stillwater","OK",36,-97,1,NA
"38801",3437,"04/19/20","Great Cacapon","WV",39.5,-78.3,1,NA
"38802",3438,"04/19/20","Sugar Land","TX",29.6,-95.6,1,NA
"38803",3439,"04/18/20","Hermitage","MO",38,-93.3,2,NA
"38804",3440,"04/18/20","Clear Spring","MD",39.7,-77.8,1,NA
"38805",3441,"04/18/20","Knoxville","TN",35.9,-84.1,1,NA
"38806",3442,"04/18/20","Hagerstown","MD",39.7,-77.8,1,NA
"38807",3443,"04/18/20","Hagerstown","MD",39.7,-77.8,1,NA
"38808",3444,"04/18/20","Louisville","KY",38.3,-85.5,1,NA
"38809",3445,"04/18/20","Bella Vista","AR",36.5,-94.3,1,NA
"38810",3446,"04/18/20","Richlands","NC",34.9,-77.5,1,NA
"38811",3447,"04/18/20","Manchester Township","NJ",40,-74.4,1,NA
"38812",3448,"04/18/20","Fenton","MO",38.5,-90.4,1,NA
"38813",3449,"04/18/20","Milton","DE",38.7,-75.3,1,NA
"38814",3450,"04/18/20","Arnold","MD",39.1,-76.5,1,NA
"38815",3451,"04/18/20","Robbinsville","NC",35.4,-83.9,1,NA
"38816",3452,"04/18/20","Vienna","MO",38.2,-92,1,NA
"38817",3453,"04/18/20","Tipp City","OH",39.9,-84.3,1,NA
"38818",3454,"04/18/20","Summersville","WV",38.3,-80.9,1,NA
"38819",3455,"04/18/20","Locust Dale","VA",38.3,-78.1,1,NA
"38820",3456,"04/18/20","Wright City","MO",38.9,-91,1,NA
"38821",3457,"04/18/20","East Point","KY",37.7,-82.8,1,NA
"38822",3458,"04/18/20","Newton","WV",38.6,-81.2,1,NA
"38823",3459,"04/18/20","Midlothian","VA",37.4,-77.7,1,NA
"38824",3460,"04/18/20","Centertown","MO",38.7,-92.4,2,NA
"38825",3461,"04/18/20","Avondale Estates","GA",33.8,-84.2,1,NA
"38826",3462,"04/18/20","Piedmont","SC",34.7,-82.5,1,NA
"38827",3463,"04/18/20","Toano","VA",37.4,-76.8,1,NA
"38828",3464,"04/18/20","Salisbury","MD",38.4,-75.6,1,NA
"38829",3465,"04/18/20","Durham","NC",36,-79,1,NA
"38830",3466,"04/18/20","Lees Summit","MO",39,-94.4,1,NA
"38831",3467,"04/18/20","Gardners","PA",40.1,-77.2,1,NA
"38832",3468,"04/18/20","Candler","NC",35.5,-82.7,1,NA
"38833",3469,"04/18/20","Sparta","NC",36.5,-81.1,1,NA
"38834",3470,"04/18/20","Macks Creek","MO",38,-92.9,2,NA
"38835",3471,"04/18/20","Fairview","NC",35.5,-82.4,3,NA
"38836",3472,"04/17/20","Edinburg","PA",41,-80.5,1,NA
"38837",3473,"04/17/20","Springfield","MO",37.1,-93.3,1,NA
"38838",3474,"04/17/20","Chelsea","OK",36.5,-95.4,1,NA
"38839",3475,"04/17/20","Chapel Hill","NC",35.9,-79.1,2,NA
"38840",3476,"04/17/20","Rockville","MD",39,-77.1,1,NA
"38841",3477,"04/17/20","Hillsville","VA",36.8,-80.7,2,NA
"38842",3478,"04/17/20","Monett","MO",36.9,-93.9,1,NA
"38843",3479,"04/17/20","Meno","OK",36.4,-98.2,1,NA
"38844",3480,"04/17/20","Bluefield","VA",37.2,-81.4,1,NA
"38845",3481,"04/17/20","Austell","GA",33.8,-84.6,2,NA
"38846",3482,"04/17/20","Hardinsburg","KY",37.8,-86.5,1,NA
"38847",3483,"04/17/20","Marionville","MO",37.1,-93.6,1,NA
"38848",3484,"04/17/20","Charlotte","NC",35.1,-80.8,1,NA
"38849",3485,"04/17/20","Joplin","MO",37.1,-94.5,1,NA
"38850",3486,"04/17/20","Bella Vista","AR",36.5,-94.3,2,NA
"38851",3487,"04/17/20","Springfield","MO",37.3,-93.3,1,NA
"38852",3488,"04/17/20","Stafford","VA",38.4,-77.4,1,NA
"38853",3489,"04/17/20","Blue Ridge","VA",37.3,-79.7,1,NA
"38854",3490,"04/17/20","Catoosa","OK",36.2,-95.8,1,NA
"38855",3491,"04/17/20","Barboursville","VA",38.1,-78.4,1,NA
"38856",3492,"04/17/20","Durham","NC",35.9,-78.8,3,NA
"38857",3493,"04/17/20","Checotah","OK",35.4,-95.5,1,NA
"38858",3494,"04/17/20","Virginia Beach","VA",36.8,-76.2,1,NA
"38859",3495,"04/17/20","Burns","TN",36.1,-87.3,2,NA
"38860",3496,"04/17/20","Chesterfield","VA",37.3,-77.5,1,NA
"38861",3497,"04/17/20","Lyerly","GA",34.4,-85.4,1,NA
"38862",3498,"04/17/20","Carriere","MS",30.6,-89.7,1,NA
"38863",3499,"04/17/20","Fredericksburg","VA",38.3,-77.5,1,NA
"38864",3500,"04/17/20","Saint Petersburg","FL",27.9,-82.6,2,NA
"38865",3501,"04/17/20","Mckinney","TX",33.2,-96.7,2,NA
"38866",3502,"04/17/20","Fredericksburg","VA",38.3,-77.6,1,NA
"38867",3503,"04/17/20","Lampe","MO",36.6,-93.4,2,NA
"38868",3504,"04/17/20","Greenville","NC",35.6,-77.4,1,NA
"38869",3505,"04/17/20","Smyrna","DE",39.3,-75.6,1,NA
"38870",3506,"04/17/20","Alderson","WV",37.7,-80.7,1,NA
"38871",3507,"04/17/20","Charlotte","NC",35.3,-80.7,1,NA
"38872",3508,"04/17/20","New Johnsonville","TN",36,-88,1,NA
"38873",3509,"04/17/20","Bella Vista","AR",36.4,-94.2,1,NA
"38874",3510,"04/17/20","Cleveland","TN",35.2,-84.8,1,NA
"38875",3511,"04/17/20","Bartlesville","OK",36.7,-95.9,1,NA
"38876",3512,"04/17/20","Lewisport","KY",37.8,-86.9,1,NA
"38877",3513,"04/17/20","Macon","GA",32.9,-83.7,1,NA
"38878",3514,"04/16/20","Oklahoma City","OK",35.4,-97.4,1,NA
"38879",3515,"04/16/20","Appomattox","VA",37.4,-78.8,1,NA
"38880",3516,"04/16/20","Hendersonville","TN",36.3,-86.6,1,NA
"38881",3517,"04/16/20","Brevard","NC",35.2,-82.8,1,NA
"38882",3518,"04/16/20","Tuttle","OK",35.3,-97.7,1,NA
"38883",3519,"04/16/20","Jacksonville","FL",30.2,-81.6,1,NA
"38884",3520,"04/16/20","Red Bud","IL",38.1,-90,1,NA
"38885",3521,"04/16/20","Murphysboro","IL",37.8,-89.3,1,NA
"38886",3522,"04/16/20","Lexington","VA",37.8,-79.4,1,NA
"38887",3523,"04/16/20","Gordonsville","VA",38.1,-78.2,1,NA
"38888",3524,"04/16/20","Centertown","MO",38.7,-92.4,1,NA
"38889",3525,"04/16/20","Harrisburg","PA",40.3,-76.7,1,NA
"38890",3526,"04/16/20","New Bern","NC",35.1,-77.1,1,NA
"38891",3527,"04/16/20","Mission","KS",39,-94.7,1,NA
"38892",3528,"04/16/20","Farmington","MO",37.7,-90.4,1,NA
"38893",3529,"04/16/20","Dyke","VA",38.3,-78.5,1,NA
"38894",3530,"04/16/20","Roanoke","VA",37.2,-79.9,1,NA
"38895",3531,"04/16/20","Smyrna","TN",35.9,-86.6,1,NA
"38896",3532,"04/16/20","Roanoke","VA",37.3,-79.9,1,NA
"38897",3533,"04/16/20","Russellville","TN",36.3,-83.2,1,NA
"38898",3534,"04/16/20","Barboursville","VA",38.1,-78.4,1,NA
"38899",3535,"04/16/20","Huntsville","AR",36.1,-93.5,2,NA
"38900",3536,"04/16/20","Atlanta","GA",34,-84.4,1,NA
"38901",3537,"04/16/20","Maggie Valley","NC",35.5,-83.1,2,NA
"38902",3538,"04/16/20","Rogers","AR",36.3,-94,1,NA
"38903",3539,"04/16/20","Ashland","MO",38.8,-92.4,1,NA
"38904",3540,"04/16/20","Rockbridge Baths","VA",37.9,-79.4,2,NA
"38905",3541,"04/16/20","Dyke","VA",38.3,-78.5,1,NA
"38906",3542,"04/15/20","Sparta","NC",36.5,-81.1,1,NA
"38907",3543,"04/15/20","Buckner","MO",39.1,-94.2,1,NA
"38908",3544,"04/15/20","Richmond","VA",37.5,-77.4,1,NA
"38909",3545,"04/15/20","Asbury","WV",37.8,-80.5,1,NA
"38910",3546,"04/15/20","New Bern","NC",35.1,-77.1,1,NA
"38911",3547,"04/15/20","Appleton City","MO",38.1,-93.9,1,NA
"38912",3548,"04/15/20","Edmond","OK",35.7,-97.5,1,NA
"38913",3549,"04/15/20","Roan Mountain","TN",36.1,-82.1,1,NA
"38914",3550,"04/15/20","Suffolk","VA",36.7,-76.6,2,NA
"38915",3551,"04/15/20","Paducah","KY",37,-88.8,1,NA
"38916",3552,"04/15/20","Frankford","DE",38.5,-75.2,1,NA
"38917",3553,"04/15/20","Wirtz","VA",37.1,-79.9,2,NA
"38918",3554,"04/15/20","Glen Allen","VA",37.7,-77.6,2,NA
"38919",3555,"04/15/20","Gloucester Courthouse","VA",37.4,-76.5,2,NA
"38920",3556,"04/15/20","Joplin","MO",37,-94.6,1,NA
"38921",3557,"04/15/20","Lafayette","LA",30.2,-92.1,1,NA
"38922",3558,"04/15/20","Saint Louis","MO",38.6,-90.4,1,NA
"38923",3559,"04/15/20","Travelers Rest","SC",35,-82.4,1,NA
"38924",3560,"04/15/20","Manhattan","IL",41.4,-88,1,NA
"38925",3561,"04/15/20","Prague","OK",35.5,-96.7,2,NA
